Gnote,ordinateur,42
Chef,ordinateur,27
GAP,ordinateur,35
dcraw,ordinateur,34
Graphical Network Simulator,ordinateur,29
OpenCimetière,ordinateur,40
dconf,ordinateur,27
constructeur d'interface graphique,ordinateur,26
moteur de blog,ordinateur,26
navigateur vocal,ordinateur,26
myNotes,ordinateur,35
Outlook Web App,ordinateur,35
Ikarus,ordinateur,40
méta-annuaire,ordinateur,38
FlexNet Publisher,ordinateur,30
moteur de production,ordinateur,31
Microsoft Mappoint,ordinateur,31
AudioMulch,ordinateur,27
Carbon Copy Cloner,ordinateur,28
EMC Legato Networker,ordinateur,30
Fayu Zhushou,ordinateur,40
Magic eDeveloper,ordinateur,31
The All-Seeing Eye,ordinateur,35
Adventure Game Studio,ordinateur,26
AppleShare,ordinateur,27
Paint Shop Pro,ordinateur,34
LHA,ordinateur,34
logiciel de présentation,ordinateur,30
Microsoft Office Picture Manager,ordinateur,35
FrameMaker,ordinateur,26
Blu-ray ripper,ordinateur,29
EasyBCD,ordinateur,43
Google Web Server,ordinateur,27
logiciel de gestion de cabinet médical,ordinateur,30
Fuzzball,ordinateur,32
logiciel de chromatographie,ordinateur,27
PSN,ordinateur,43
Rational Rose,ordinateur,34
Board Support Package,ordinateur,29
Backup Exec,ordinateur,37
globe virtuel,ordinateur,42
Glyphs.app,ordinateur,28
Gene-scan Analysis,ordinateur,30
Exact Audio Copy,ordinateur,31
éditeur d'image vectorielle,ordinateur,34
logiciel de suivi de problèmes,ordinateur,26
logiciel de gestion bibliographique,ordinateur,27
logiciel d'animation,ordinateur,43
MacinTalk Pro spoken text,ordinateur,29
Outlook Web Access,ordinateur,32
GWS,ordinateur,34
Cardfile,ordinateur,35
Malcom,ordinateur,31
gestionnaire de fenêtres,ordinateur,35
SiSoftware Sandra,ordinateur,35
Sequencing analysis,ordinateur,29
Skype Entreprise,ordinateur,36
Skype for Business,ordinateur,26
Sistema,ordinateur,36
simulateur logique,ordinateur,26
Stut One,ordinateur,28
Studio-Scrap,ordinateur,29
Tivoli Monitoring,ordinateur,27
système de planification de traitement,ordinateur,31
Zeus Web Server,ordinateur,27
x2vnc,ordinateur,34
Wintermute Engine,ordinateur,29
Webseed Studio,ordinateur,31
Virtools,ordinateur,32
GNU social,ordinateur,30
amber.js,ordinateur,26
ember.js,ordinateur,31
UniConverter,ordinateur,29
STAR Transit,ordinateur,31
Theater Manager System,ordinateur,35
Gerris,ordinateur,28
Babylon,ordinateur,28
GOCR,ordinateur,27
logiciel de généalogie,ordinateur,29
FreeSurfer,ordinateur,26
assistant de preuve,ordinateur,30
Mumble,ordinateur,32
WinStars,ordinateur,29
GNU Go,ordinateur,35
Twinkle,ordinateur,30
Eraser,ordinateur,26
Darik's Boot and Nuke,ordinateur,31
TestDisk,ordinateur,34
Google Goggles,ordinateur,28
BRL-CAD,ordinateur,28
POV-Ray,ordinateur,37
Blender,ordinateur,42
Wings 3D,ordinateur,30
Ray,ordinateur,35
Misfit Model 3D,ordinateur,34
Sweet Home 3D,ordinateur,29
modeleur 3D,ordinateur,26
Maxwell Render,ordinateur,37
Integrated Design Engineering and Analysis Software,ordinateur,27
Rhinoceros 3D,ordinateur,31
3DMark,ordinateur,29
lecteur d'écran,ordinateur,35
Kisekae Set System,ordinateur,28
Maya,ordinateur,34
CINEMA 4D,ordinateur,31
Brazil r/s,ordinateur,27
PTC Creo,ordinateur,26
Bryce,ordinateur,35
logiciel de modélisation tridimensionnelle,ordinateur,28
I-deas,ordinateur,27
logiciel de messagerie,ordinateur,29
giciel,ordinateur,31
vaporware,ordinateur,34
pro,ordinateur,37
multiplate-forme,ordinateur,78
multi-plateforme,ordinateur,103
Adobe InDesign,ordinateur,29
harceliciel,ordinateur,26
agaciel,ordinateur,27
environnement de bureau,ordinateur,34
adware,ordinateur,28
puces mémoires,ordinateur,37
puce mémoire,ordinateur,37
données personnelles,ordinateur,31
Microsoft Paint,ordinateur,35
Paint,ordinateur,27
Terminal,ordinateur,26
=make=,ordinateur,49
=clone=,ordinateur,43
Pivot Stickfigure Animator,ordinateur,26
système de calcul formel,ordinateur,25
Pivot,ordinateur,25
Microsoft Reader,ordinateur,25
appliquette,ordinateur,26
SPSS,ordinateur,25
PASW,ordinateur,25
Music,ordinateur,25
Plymouth,ordinateur,25
Hugin,ordinateur,25
Seashore,ordinateur,25
Microsoft Bob,ordinateur,25
Photo Booth,ordinateur,25
browser,ordinateur,25
logiciel caritatif,ordinateur,25
tar,ordinateur,25
client lourd,ordinateur,25
Ares Galaxy,ordinateur,25
indent,ordinateur,25
Mailman,ordinateur,25
Barry Warsaw,ordinateur,25
ordinateur,=internet=,3
ordinateur,laboratoire de recherche,3
mouchard,ordinateur,15
Pencil,ordinateur,25
Evolution Solutions,ordinateur,25
Filesystem in UserSpacE,ordinateur,25
FUSE,ordinateur,25
gzip,ordinateur,25
zip,ordinateur,25
Scrivener,ordinateur,25
learning management system,ordinateur,25
LMS,ordinateur,25
learning support system,ordinateur,25
LSS,ordinateur,25
interpréteur de commandes,ordinateur,25
command-line interpreter,ordinateur,25
Cinderella,ordinateur,25
Vagrant,ordinateur,25
Game Maker,ordinateur,25
Lexicloud,ordinateur,25
Ren'Py,ordinateur,25
logiciel métier,ordinateur,26
FL Studio,ordinateur,25
FruityLoops,ordinateur,25
Anki,ordinateur,25
Grip,ordinateur,25
SharePoint,ordinateur,25
Deluge,ordinateur,25
World Wind,ordinateur,25
HERE WeGo,ordinateur,25
WinRK,ordinateur,25
robot d'indexation,ordinateur,26
web crawler,ordinateur,25
web spider,ordinateur,25
Place Mii StreetPass,ordinateur,25
HTML Tidy,ordinateur,25
Tidy,ordinateur,25
chargeur d'amorçage,ordinateur,25
bootloader,ordinateur,25
Kdegames,ordinateur,25
aspirateur de site Web,ordinateur,25
Google Authenticator,ordinateur,25
décorateur,ordinateur,25
softphone,ordinateur,26
Microsoft Office Visio,ordinateur,25
Microsoft Visio,ordinateur,25
suite éducative de KDE,ordinateur,25
Sonnet,ordinateur,25
Kross,ordinateur,25
Frescobaldi,ordinateur,25
serveur HTTP,ordinateur,26
daemon HTTP,ordinateur,25
Final Cut Pro,ordinateur,25
mass mailer,ordinateur,25
Apache ZooKeeper,ordinateur,25
conteneur de servlets,ordinateur,25
conteneur web,ordinateur,25
Axis,ordinateur,25
Apache Continuum,ordinateur,25
Apache Camel,ordinateur,25
Ant,ordinateur,25
logiciel d'envoi de courrier électronique de masse,ordinateur,25
Bulk email software,ordinateur,25
InterNetNews,ordinateur,25
LiveType,ordinateur,25
Apple Remote Desktop,ordinateur,25
Bonjour,ordinateur,25
Rendezvous,ordinateur,25
générateur de clés,ordinateur,25
Outlook Express,ordinateur,25
Umbrello UML Modeller,ordinateur,25
Dia,ordinateur,25
KimDaBa,ordinateur,25
KmPlot,ordinateur,25
Kalzium,ordinateur,25
Jan Nieuwenhuizen,ordinateur,25
Han-Wen Nienhuys,ordinateur,25
Apache OFBiz,ordinateur,25
Sphinx,ordinateur,25
Multimedia Fusion,ordinateur,25
CruiseControl.NET,ordinateur,25
CruiseControl Enterprise,ordinateur,25
code smells,ordinateur,25
cas d'utilisation,ordinateur,25
invite de commandes,ordinateur,25
système intégré de gestion de bibliothèque,ordinateur,25
command prompt,ordinateur,25
système de gestion de règles métier,ordinateur,25
éditeur de texte,ordinateur,25
Samsung Kies,ordinateur,25
Ubuntu pour Android,ordinateur,25
gestionnaire de session,ordinateur,25
gestionnaire de connexion,ordinateur,25
gestionnaire d'identification,ordinateur,25
écran d'identification,ordinateur,25
écran de connexion,ordinateur,25
pretty Easy privacy,ordinateur,25
Pretty Good Privacy,ordinateur,25
PGP,ordinateur,25
Acid Cryptofiler,ordinateur,25
pair à pair,ordinateur,25
Pidgin,ordinateur,25
Silence,ordinateur,25
Picidae,ordinateur,25
logiciel antipub,ordinateur,25
Solid Edge,ordinateur,25
Euclid,ordinateur,25
JHOVE,ordinateur,25
Generic Mapping Tools,ordinateur,25
GMT,ordinateur,25
couche d'abstraction matérielle,ordinateur,25
logiciel de communication,ordinateur,25
système de fenêtrage,ordinateur,25
Visual Topo,ordinateur,25
serveur d'applications,ordinateur,25
Docker,ordinateur,25
Adobe Audition,ordinateur,25
Microsoft Office Publisher,ordinateur,25
Corel Photo-Paint,ordinateur,25
Nautilus,ordinateur,25
GNU Octave,ordinateur,25
GenGIS,ordinateur,25
Visicalc,ordinateur,25
MountainsMap,ordinateur,25
Multicam LSM,ordinateur,25
pare-feu,ordinateur,26
Web of Trust,ordinateur,25
Confluence,ordinateur,25
Gecko,ordinateur,25
logiciel multiplateforme,ordinateur,25
Adventure Game Interpreter,ordinateur,25
AGI,ordinateur,25
interprète de jeu d'aventure,ordinateur,25
antipatterns,ordinateur,25
Malwarebytes,ordinateur,25
Spyware Doctor,ordinateur,25
Malwarebytes' Anti-Malware,ordinateur,25
MBAM,ordinateur,25
Quicksilver,ordinateur,25
Windows Essential Business Server,ordinateur,25
Social Engineering Toolkit,ordinateur,25
HTTP,ordinateur,25
Samba,ordinateur,25
Advanced Linux Sound Architecture,ordinateur,25
JACK,ordinateur,25
Wine,ordinateur,25
Oracle VM VirtualBox,ordinateur,25
Polypaudio,ordinateur,25
compositeur,ordinateur,25
VirtualBox,ordinateur,25
SubViewer,ordinateur,25
Kismet,ordinateur,25
Workload Manager,ordinateur,25
Make,ordinateur,25
Simple Machines Forum,ordinateur,25
Redshift,ordinateur,25
HipHop for PHP,ordinateur,25
Composer,ordinateur,25
système de gestion de base de données relationnel-objet,ordinateur,25
VCS,ordinateur,25
SMF,ordinateur,25
lighttpd,ordinateur,25
PEEL SHOPPING,ordinateur,25
Unison,ordinateur,25
logiciel ouvert,ordinateur,25
Tuxedo,ordinateur,25
Tux Paint,ordinateur,25
bureau virtuel,ordinateur,25
débugueur,ordinateur,25
jeu vidéo de go,ordinateur,25
=algorithm=,ordinateur,135
GNU Assembler,ordinateur,25
Bro,ordinateur,25
OBS Studio,ordinateur,25
OBS,ordinateur,25
Open Broadcaster Software,ordinateur,25
PunkBuster,ordinateur,25
Gossip,ordinateur,25
j-chkmail,ordinateur,25
agent de distribution du courriel,ordinateur,25
Mail Delivery Agent,ordinateur,25
Mail Transfer Agent,ordinateur,25
rspamd,ordinateur,25
rsync,ordinateur,25
StataCorp,ordinateur,25
Unterseeboot,ordinateur,10
U-boot,ordinateur,11
Mozilla Prism,ordinateur,25
éditeur de texture,ordinateur,25
Adobe Lightroom,ordinateur,25
Fractal Painter,ordinateur,25
Adobe Photoshop Elements,ordinateur,25
Affinity Photo,ordinateur,25
Adobe Fireworks,ordinateur,25
Corel Painter,ordinateur,25
Adobe Lightroom Classic CC,ordinateur,25
Adobe Photoshop Lightroom,ordinateur,25
paint.net,ordinateur,25
darktable,ordinateur,25
Pinta,ordinateur,25
éditeur de niveaux,ordinateur,25
ACID Pro,ordinateur,26
Warehouse Control System,ordinateur,25
Back office,ordinateur,25
back office,ordinateur,25
algorithm,ordinateur,20
Friendika,ordinateur,25
pump.io,ordinateur,25
IMesh,ordinateur,25
Gabber,ordinateur,25
Rake,ordinateur,25
socle interministériel de logiciels libres,ordinateur,25
Cooperative Linux,ordinateur,25
Digital Photo Professional,ordinateur,25
Festival,ordinateur,25
logiciel privatif,ordinateur,25
FCP,ordinateur,25
CCM,ordinateur,25
GNU MCSim,ordinateur,25
Maxima,ordinateur,25
radar,avion militaire,38
radar,route,38
radar,autoroute,38
radar,bord de route,31
radar,avion,16
graphite,réacteur nucléaire,53
crayon,réacteur nucléaire,53
froid,réfrigérateur,208
volaille,réfrigérateur,78
réfrigérateur,maison,150
réfrigérateur,restaurant,172
réfrigérateur,cuisine,223
soda,réfrigérateur,108
dessert,réfrigérateur,78
beurre,réfrigérateur,88
nourriture,réfrigérateur,98
rosé,réfrigérateur,78
glaçon,réfrigérateur,498
yaourt,réfrigérateur,122
bière,réfrigérateur,88
fruit,réfrigérateur,88
légume,réfrigérateur,63
magnet,réfrigérateur,53
réfrigérateur,appartement,130
pomme,réfrigérateur,9
frileux,réfrigérateur,-23
brie,réfrigérateur,178
mousse au chocolat,réfrigérateur,53
jus de pamplemousse,réfrigérateur,56
boisson froide,réfrigérateur,53
fondant au chocolat,réfrigérateur,53
Mandrin,réfrigérateur,53
bouteille,réfrigérateur,58
triple crème,réfrigérateur,53
mozzarella,réfrigérateur,99
boisson fraîche,réfrigérateur,65
fromage à raclette,réfrigérateur,32
aliment contaminé,réfrigérateur,53
viande bovine,réfrigérateur,53
ingrédient de cuisine,réfrigérateur,53
fruit à noyau,réfrigérateur,53
boisson gazeuse,réfrigérateur,53
Orangina,réfrigérateur,53
oeuf de poule,réfrigérateur,53
oeufs au lait,réfrigérateur,53
colonie bactérienne,réfrigérateur,63
thé glacé,réfrigérateur,53
crème,réfrigérateur,79
iceberg,réfrigérateur,-25
limonade,réfrigérateur,53
bière de mars,réfrigérateur,-20
pomme verte,réfrigérateur,-9
Fuji,réfrigérateur,43
gruyère râpé,réfrigérateur,53
Rambour,réfrigérateur,0
pastèque,réfrigérateur,38
bière anglaise,réfrigérateur,29
pâte feuilletée,réfrigérateur,-10
pomelo,réfrigérateur,4
chocolat,réfrigérateur,4
oeuf battu,réfrigérateur,53
oeuf cru,réfrigérateur,53
décapode,réfrigérateur,62
crustacé décapode,réfrigérateur,62
tarte Tatin,réfrigérateur,-2
plat cuisiné,réfrigérateur,53
plat cuisiné surgelé,réfrigérateur,53
yogourt,réfrigérateur,122
yoghourt,réfrigérateur,122
réfrigérateur,bar,81
réfrigérateur,boucherie,80
réfrigérateur,cave,140
réfrigérateur,magasin,140
réfrigérateur,garage,90
yahourt,réfrigérateur,122
pomélo,réfrigérateur,3
crème fraîche,réfrigérateur,48
coca-cola,réfrigérateur,1041
steak,réfrigérateur,38
glaçons,réfrigérateur,38
laitage,réfrigérateur,38
fruits,réfrigérateur,48
charcuterie,réfrigérateur,38
jus de fruit,réfrigérateur,428
givre,réfrigérateur,38
aliment,réfrigérateur,38
boisson,réfrigérateur,38
jus,réfrigérateur,38
légumes,réfrigérateur,148
fromage,réfrigérateur,48
oeuf,réfrigérateur,38
oeufs,réfrigérateur,38
jambon,réfrigérateur,38
eau,réfrigérateur,38
lait,réfrigérateur,38
poisson,réfrigérateur,38
glace,réfrigérateur,38
viande,réfrigérateur,38
conservation,réfrigérateur,66
chou-rave,réfrigérateur,96
poisson pané,réfrigérateur,52
andouille,réfrigérateur,76
fromage râpé,réfrigérateur,63
Coca-Cola,réfrigérateur,39
réfrigérateur,glace,-38
réfrigérateur,chambre d'hôtel,63
réfrigérateur,morgue,48
piment,réfrigérateur,29
fromage à pâte molle à croûte lavée,réfrigérateur,30
plat,réfrigérateur,28
framboise,réfrigérateur,31
sauce piquante,réfrigérateur,28
organe,réfrigérateur,35
tarte,réfrigérateur,31
gel,réfrigérateur,26
citron,réfrigérateur,29
bac à glace,réfrigérateur,29
tomate,réfrigérateur,35
milk-shake,réfrigérateur,32
côte de porc,réfrigérateur,30
mâche,réfrigérateur,35
tarte au citron,réfrigérateur,27
lait de vache,réfrigérateur,27
orangeade,réfrigérateur,35
viande de boeuf,réfrigérateur,28
truite,réfrigérateur,26
truite de rivière,réfrigérateur,32
tranche de viande,réfrigérateur,27
produit laitier,réfrigérateur,34
Fanta,réfrigérateur,26
coeur de palmier,réfrigérateur,28
fromage blanc,réfrigérateur,26
poisson séché,réfrigérateur,30
camembert,réfrigérateur,26
maquereau,réfrigérateur,26
yaourt aux fruits,réfrigérateur,35
foie,réfrigérateur,51
carpe,réfrigérateur,31
aliment industriel,réfrigérateur,26
petit mot,réfrigérateur,28
post-it,réfrigérateur,31
dessins,réfrigérateur,39
aimant,réfrigérateur,42
victuailles,réfrigérateur,31
coca,réfrigérateur,26
provisions,réfrigérateur,28
jus d'orange,réfrigérateur,30
bac à légumes,réfrigérateur,30
tomates,réfrigérateur,35
bac,réfrigérateur,32
vin,réfrigérateur,26
carottes,réfrigérateur,34
salade,réfrigérateur,30
étagère,réfrigérateur,28
mayonnaise,réfrigérateur,30
restes,réfrigérateur,27
poulet,réfrigérateur,27
paëlla,réfrigérateur,26
paélia,réfrigérateur,26
paella,réfrigérateur,26
pâtisserie,réfrigérateur,27
produit alimentaire,réfrigérateur,35
condiment,réfrigérateur,26
tiroir,réfrigérateur,32
pot,réfrigérateur,26
sauce,réfrigérateur,27
moutarde,réfrigérateur,26
viande avariée,réfrigérateur,35
boeuf,réfrigérateur,26
restant,réfrigérateur,35
liquide vaisselle,réfrigérateur,-25
cocacola,réfrigérateur,39
coca cola,réfrigérateur,39
beurrier,réfrigérateur,26
poisson fumé,réfrigérateur,31
coeur de boeuf,réfrigérateur,32
noire de Crimée,réfrigérateur,26
tomate Roma,réfrigérateur,35
tomate coeur-de-boeuf,réfrigérateur,30
tomate coeur de boeuf,réfrigérateur,35
tomate verte,réfrigérateur,34
tomate ananas,réfrigérateur,32
tomates farcies,réfrigérateur,27
mozza,réfrigérateur,99
soda nature,réfrigérateur,1
limon,réfrigérateur,3
mahonnaise,réfrigérateur,30
magnonaise,réfrigérateur,30
mozzarelle,réfrigérateur,99
yoghourth,réfrigérateur,122
marinade,réfrigérateur,91
Noire de Crimée,réfrigérateur,26
Triple crème,réfrigérateur,53
Sauce piquante,réfrigérateur,28
Coca cola,réfrigérateur,1042
blancs de poulet,réfrigérateur,26
Coca Cola,réfrigérateur,1024
abricot,réfrigérateur,29
steack,réfrigérateur,38
milkshake,réfrigérateur,32
milk shake,réfrigérateur,32
saumon,réfrigérateur,37
mille-feuille,réfrigérateur,30
sole,réfrigérateur,15
avocat,réfrigérateur,15
verrine,réfrigérateur,10
bleu,réfrigérateur,16
seiche,réfrigérateur,16
blonde,réfrigérateur,31
vinaigrette,réfrigérateur,30
