term_1,relation_type,term_2,relation_type,term_2,donc,term_1,relation_type,term_2
"Apache ZooKeeper",15,ordinateur,15,laboratoire,donc,"Apache ZooKeeper",15,laboratoire
"conteneur de servlets",15,ordinateur,15,laboratoire,donc,"conteneur de servlets",15,laboratoire
"conteneur web",15,ordinateur,15,laboratoire,donc,"conteneur web",15,laboratoire
Axis,15,ordinateur,15,laboratoire,donc,Axis,15,laboratoire
"Apache Continuum",15,ordinateur,15,laboratoire,donc,"Apache Continuum",15,laboratoire
"Apache Camel",15,ordinateur,15,laboratoire,donc,"Apache Camel",15,laboratoire
Ant,15,ordinateur,15,laboratoire,donc,Ant,15,laboratoire
"logiciel d'envoi de courrier électronique de masse",15,ordinateur,15,laboratoire,donc,"logiciel d'envoi de courrier électronique de masse",15,laboratoire
"Bulk email software",15,ordinateur,15,laboratoire,donc,"Bulk email software",15,laboratoire
InterNetNews,15,ordinateur,15,laboratoire,donc,InterNetNews,15,laboratoire
LiveType,15,ordinateur,15,laboratoire,donc,LiveType,15,laboratoire
"Apple Remote Desktop",15,ordinateur,15,laboratoire,donc,"Apple Remote Desktop",15,laboratoire
Bonjour,15,ordinateur,15,laboratoire,donc,Bonjour,15,laboratoire
Rendezvous,15,ordinateur,15,laboratoire,donc,Rendezvous,15,laboratoire
"générateur de clés",15,ordinateur,15,laboratoire,donc,"générateur de clés",15,laboratoire
"Outlook Express",15,ordinateur,15,laboratoire,donc,"Outlook Express",15,laboratoire
"Umbrello UML Modeller",15,ordinateur,15,laboratoire,donc,"Umbrello UML Modeller",15,laboratoire
Dia,15,ordinateur,15,laboratoire,donc,Dia,15,laboratoire
KimDaBa,15,ordinateur,15,laboratoire,donc,KimDaBa,15,laboratoire
KmPlot,15,ordinateur,15,laboratoire,donc,KmPlot,15,laboratoire
Kalzium,15,ordinateur,15,laboratoire,donc,Kalzium,15,laboratoire
"Jan Nieuwenhuizen",15,ordinateur,15,laboratoire,donc,"Jan Nieuwenhuizen",15,laboratoire
"Han-Wen Nienhuys",15,ordinateur,15,laboratoire,donc,"Han-Wen Nienhuys",15,laboratoire
"Apache OFBiz",15,ordinateur,15,laboratoire,donc,"Apache OFBiz",15,laboratoire
Sphinx,15,ordinateur,15,laboratoire,donc,Sphinx,15,laboratoire
"Multimedia Fusion",15,ordinateur,15,laboratoire,donc,"Multimedia Fusion",15,laboratoire
CruiseControl.NET,15,ordinateur,15,laboratoire,donc,CruiseControl.NET,15,laboratoire
"CruiseControl Enterprise",15,ordinateur,15,laboratoire,donc,"CruiseControl Enterprise",15,laboratoire
"code smells",15,ordinateur,15,laboratoire,donc,"code smells",15,laboratoire
"cas d'utilisation",15,ordinateur,15,laboratoire,donc,"cas d'utilisation",15,laboratoire
"invite de commandes",15,ordinateur,15,laboratoire,donc,"invite de commandes",15,laboratoire
"système intégré de gestion de bibliothèque",15,ordinateur,15,laboratoire,donc,"système intégré de gestion de bibliothèque",15,laboratoire
"command prompt",15,ordinateur,15,laboratoire,donc,"command prompt",15,laboratoire
"système de gestion de règles métier",15,ordinateur,15,laboratoire,donc,"système de gestion de règles métier",15,laboratoire
"éditeur de texte",15,ordinateur,15,laboratoire,donc,"éditeur de texte",15,laboratoire
"Samsung Kies",15,ordinateur,15,laboratoire,donc,"Samsung Kies",15,laboratoire
"Ubuntu pour Android",15,ordinateur,15,laboratoire,donc,"Ubuntu pour Android",15,laboratoire
"gestionnaire de session",15,ordinateur,15,laboratoire,donc,"gestionnaire de session",15,laboratoire
"gestionnaire de connexion",15,ordinateur,15,laboratoire,donc,"gestionnaire de connexion",15,laboratoire
"gestionnaire d'identification",15,ordinateur,15,laboratoire,donc,"gestionnaire d'identification",15,laboratoire
"écran d'identification",15,ordinateur,15,laboratoire,donc,"écran d'identification",15,laboratoire
"écran de connexion",15,ordinateur,15,laboratoire,donc,"écran de connexion",15,laboratoire
"pretty Easy privacy",15,ordinateur,15,laboratoire,donc,"pretty Easy privacy",15,laboratoire
"Pretty Good Privacy",15,ordinateur,15,laboratoire,donc,"Pretty Good Privacy",15,laboratoire
PGP,15,ordinateur,15,laboratoire,donc,PGP,15,laboratoire
"Acid Cryptofiler",15,ordinateur,15,laboratoire,donc,"Acid Cryptofiler",15,laboratoire
"pair à pair",15,ordinateur,15,laboratoire,donc,"pair à pair",15,laboratoire
Pidgin,15,ordinateur,15,laboratoire,donc,Pidgin,15,laboratoire
Silence,15,ordinateur,15,laboratoire,donc,Silence,15,laboratoire
Picidae,15,ordinateur,15,laboratoire,donc,Picidae,15,laboratoire
"logiciel antipub",15,ordinateur,15,laboratoire,donc,"logiciel antipub",15,laboratoire
"Solid Edge",15,ordinateur,15,laboratoire,donc,"Solid Edge",15,laboratoire
Euclid,15,ordinateur,15,laboratoire,donc,Euclid,15,laboratoire
JHOVE,15,ordinateur,15,laboratoire,donc,JHOVE,15,laboratoire
"Generic Mapping Tools",15,ordinateur,15,laboratoire,donc,"Generic Mapping Tools",15,laboratoire
GMT,15,ordinateur,15,laboratoire,donc,GMT,15,laboratoire
"couche d'abstraction matérielle",15,ordinateur,15,laboratoire,donc,"couche d'abstraction matérielle",15,laboratoire
"logiciel de communication",15,ordinateur,15,laboratoire,donc,"logiciel de communication",15,laboratoire
"système de fenêtrage",15,ordinateur,15,laboratoire,donc,"système de fenêtrage",15,laboratoire
"Visual Topo",15,ordinateur,15,laboratoire,donc,"Visual Topo",15,laboratoire
"serveur d'applications",15,ordinateur,15,laboratoire,donc,"serveur d'applications",15,laboratoire
Docker,15,ordinateur,15,laboratoire,donc,Docker,15,laboratoire
"Adobe Audition",15,ordinateur,15,laboratoire,donc,"Adobe Audition",15,laboratoire
"Microsoft Office Publisher",15,ordinateur,15,laboratoire,donc,"Microsoft Office Publisher",15,laboratoire
"Corel Photo-Paint",15,ordinateur,15,laboratoire,donc,"Corel Photo-Paint",15,laboratoire
Nautilus,15,ordinateur,15,laboratoire,donc,Nautilus,15,laboratoire
"GNU Octave",15,ordinateur,15,laboratoire,donc,"GNU Octave",15,laboratoire
GenGIS,15,ordinateur,15,laboratoire,donc,GenGIS,15,laboratoire
Visicalc,15,ordinateur,15,laboratoire,donc,Visicalc,15,laboratoire
MountainsMap,15,ordinateur,15,laboratoire,donc,MountainsMap,15,laboratoire
"Multicam LSM",15,ordinateur,15,laboratoire,donc,"Multicam LSM",15,laboratoire
pare-feu,15,ordinateur,15,laboratoire,donc,pare-feu,15,laboratoire
"Web of Trust",15,ordinateur,15,laboratoire,donc,"Web of Trust",15,laboratoire
Confluence,15,ordinateur,15,laboratoire,donc,Confluence,15,laboratoire
Gecko,15,ordinateur,15,laboratoire,donc,Gecko,15,laboratoire
"logiciel multiplateforme",15,ordinateur,15,laboratoire,donc,"logiciel multiplateforme",15,laboratoire
"Adventure Game Interpreter",15,ordinateur,15,laboratoire,donc,"Adventure Game Interpreter",15,laboratoire
AGI,15,ordinateur,15,laboratoire,donc,AGI,15,laboratoire
"interprète de jeu d'aventure",15,ordinateur,15,laboratoire,donc,"interprète de jeu d'aventure",15,laboratoire
antipatterns,15,ordinateur,15,laboratoire,donc,antipatterns,15,laboratoire
Malwarebytes,15,ordinateur,15,laboratoire,donc,Malwarebytes,15,laboratoire
"Spyware Doctor",15,ordinateur,15,laboratoire,donc,"Spyware Doctor",15,laboratoire
"Malwarebytes' Anti-Malware",15,ordinateur,15,laboratoire,donc,"Malwarebytes' Anti-Malware",15,laboratoire
MBAM,15,ordinateur,15,laboratoire,donc,MBAM,15,laboratoire
Quicksilver,15,ordinateur,15,laboratoire,donc,Quicksilver,15,laboratoire
"Windows Essential Business Server",15,ordinateur,15,laboratoire,donc,"Windows Essential Business Server",15,laboratoire
"Social Engineering Toolkit",15,ordinateur,15,laboratoire,donc,"Social Engineering Toolkit",15,laboratoire
HTTP,15,ordinateur,15,laboratoire,donc,HTTP,15,laboratoire
Samba,15,ordinateur,15,laboratoire,donc,Samba,15,laboratoire
"Advanced Linux Sound Architecture",15,ordinateur,15,laboratoire,donc,"Advanced Linux Sound Architecture",15,laboratoire
JACK,15,ordinateur,15,laboratoire,donc,JACK,15,laboratoire
Wine,15,ordinateur,15,laboratoire,donc,Wine,15,laboratoire
"Oracle VM VirtualBox",15,ordinateur,15,laboratoire,donc,"Oracle VM VirtualBox",15,laboratoire
Polypaudio,15,ordinateur,15,laboratoire,donc,Polypaudio,15,laboratoire
compositeur,15,ordinateur,15,laboratoire,donc,compositeur,15,laboratoire
VirtualBox,15,ordinateur,15,laboratoire,donc,VirtualBox,15,laboratoire
SubViewer,15,ordinateur,15,laboratoire,donc,SubViewer,15,laboratoire
Kismet,15,ordinateur,15,laboratoire,donc,Kismet,15,laboratoire
"Workload Manager",15,ordinateur,15,laboratoire,donc,"Workload Manager",15,laboratoire
Make,15,ordinateur,15,laboratoire,donc,Make,15,laboratoire
"Simple Machines Forum",15,ordinateur,15,laboratoire,donc,"Simple Machines Forum",15,laboratoire
Redshift,15,ordinateur,15,laboratoire,donc,Redshift,15,laboratoire
"HipHop for PHP",15,ordinateur,15,laboratoire,donc,"HipHop for PHP",15,laboratoire
Composer,15,ordinateur,15,laboratoire,donc,Composer,15,laboratoire
"système de gestion de base de données relationnel-objet",15,ordinateur,15,laboratoire,donc,"système de gestion de base de données relationnel-objet",15,laboratoire
VCS,15,ordinateur,15,laboratoire,donc,VCS,15,laboratoire
SMF,15,ordinateur,15,laboratoire,donc,SMF,15,laboratoire
lighttpd,15,ordinateur,15,laboratoire,donc,lighttpd,15,laboratoire
"PEEL SHOPPING",15,ordinateur,15,laboratoire,donc,"PEEL SHOPPING",15,laboratoire
Unison,15,ordinateur,15,laboratoire,donc,Unison,15,laboratoire
"logiciel ouvert",15,ordinateur,15,laboratoire,donc,"logiciel ouvert",15,laboratoire
Tuxedo,15,ordinateur,15,laboratoire,donc,Tuxedo,15,laboratoire
"Tux Paint",15,ordinateur,15,laboratoire,donc,"Tux Paint",15,laboratoire
"bureau virtuel",15,ordinateur,15,laboratoire,donc,"bureau virtuel",15,laboratoire
débugueur,15,ordinateur,15,laboratoire,donc,débugueur,15,laboratoire
"jeu vidéo de go",15,ordinateur,15,laboratoire,donc,"jeu vidéo de go",15,laboratoire
=algorithm=,15,ordinateur,15,laboratoire,donc,=algorithm=,15,laboratoire
"GNU Assembler",15,ordinateur,15,laboratoire,donc,"GNU Assembler",15,laboratoire
Bro,15,ordinateur,15,laboratoire,donc,Bro,15,laboratoire
"OBS Studio",15,ordinateur,15,laboratoire,donc,"OBS Studio",15,laboratoire
OBS,15,ordinateur,15,laboratoire,donc,OBS,15,laboratoire
"Open Broadcaster Software",15,ordinateur,15,laboratoire,donc,"Open Broadcaster Software",15,laboratoire
PunkBuster,15,ordinateur,15,laboratoire,donc,PunkBuster,15,laboratoire
Gossip,15,ordinateur,15,laboratoire,donc,Gossip,15,laboratoire
j-chkmail,15,ordinateur,15,laboratoire,donc,j-chkmail,15,laboratoire
"agent de distribution du courriel",15,ordinateur,15,laboratoire,donc,"agent de distribution du courriel",15,laboratoire
"Mail Delivery Agent",15,ordinateur,15,laboratoire,donc,"Mail Delivery Agent",15,laboratoire
"Mail Transfer Agent",15,ordinateur,15,laboratoire,donc,"Mail Transfer Agent",15,laboratoire
rspamd,15,ordinateur,15,laboratoire,donc,rspamd,15,laboratoire
rsync,15,ordinateur,15,laboratoire,donc,rsync,15,laboratoire
StataCorp,15,ordinateur,15,laboratoire,donc,StataCorp,15,laboratoire
Unterseeboot,15,ordinateur,15,laboratoire,donc,Unterseeboot,15,laboratoire
U-boot,15,ordinateur,15,laboratoire,donc,U-boot,15,laboratoire
"Mozilla Prism",15,ordinateur,15,laboratoire,donc,"Mozilla Prism",15,laboratoire
"éditeur de texture",15,ordinateur,15,laboratoire,donc,"éditeur de texture",15,laboratoire
"Adobe Lightroom",15,ordinateur,15,laboratoire,donc,"Adobe Lightroom",15,laboratoire
"Fractal Painter",15,ordinateur,15,laboratoire,donc,"Fractal Painter",15,laboratoire
"Adobe Photoshop Elements",15,ordinateur,15,laboratoire,donc,"Adobe Photoshop Elements",15,laboratoire
"Affinity Photo",15,ordinateur,15,laboratoire,donc,"Affinity Photo",15,laboratoire
"Adobe Fireworks",15,ordinateur,15,laboratoire,donc,"Adobe Fireworks",15,laboratoire
"Corel Painter",15,ordinateur,15,laboratoire,donc,"Corel Painter",15,laboratoire
"Adobe Lightroom Classic CC",15,ordinateur,15,laboratoire,donc,"Adobe Lightroom Classic CC",15,laboratoire
"Adobe Photoshop Lightroom",15,ordinateur,15,laboratoire,donc,"Adobe Photoshop Lightroom",15,laboratoire
paint.net,15,ordinateur,15,laboratoire,donc,paint.net,15,laboratoire
darktable,15,ordinateur,15,laboratoire,donc,darktable,15,laboratoire
Pinta,15,ordinateur,15,laboratoire,donc,Pinta,15,laboratoire
"éditeur de niveaux",15,ordinateur,15,laboratoire,donc,"éditeur de niveaux",15,laboratoire
"ACID Pro",15,ordinateur,15,laboratoire,donc,"ACID Pro",15,laboratoire
"Warehouse Control System",15,ordinateur,15,laboratoire,donc,"Warehouse Control System",15,laboratoire
"Back office",15,ordinateur,15,laboratoire,donc,"Back office",15,laboratoire
"back office",15,ordinateur,15,laboratoire,donc,"back office",15,laboratoire
algorithm,15,ordinateur,15,laboratoire,donc,algorithm,15,laboratoire
Friendika,15,ordinateur,15,laboratoire,donc,Friendika,15,laboratoire
pump.io,15,ordinateur,15,laboratoire,donc,pump.io,15,laboratoire
IMesh,15,ordinateur,15,laboratoire,donc,IMesh,15,laboratoire
Gabber,15,ordinateur,15,laboratoire,donc,Gabber,15,laboratoire
Rake,15,ordinateur,15,laboratoire,donc,Rake,15,laboratoire
"socle interministériel de logiciels libres",15,ordinateur,15,laboratoire,donc,"socle interministériel de logiciels libres",15,laboratoire
"Cooperative Linux",15,ordinateur,15,laboratoire,donc,"Cooperative Linux",15,laboratoire
"Digital Photo Professional",15,ordinateur,15,laboratoire,donc,"Digital Photo Professional",15,laboratoire
Festival,15,ordinateur,15,laboratoire,donc,Festival,15,laboratoire
"logiciel privatif",15,ordinateur,15,laboratoire,donc,"logiciel privatif",15,laboratoire
FCP,15,ordinateur,15,laboratoire,donc,FCP,15,laboratoire
CCM,15,ordinateur,15,laboratoire,donc,CCM,15,laboratoire
"GNU MCSim",15,ordinateur,15,laboratoire,donc,"GNU MCSim",15,laboratoire
Maxima,15,ordinateur,15,laboratoire,donc,Maxima,15,laboratoire
informatique,15,ordinateur,15,avion,donc,informatique,15,avion
générateur,15,ordinateur,15,avion,donc,générateur,15,avion
mémoire,15,ordinateur,15,avion,donc,mémoire,15,avion
informatique,15,ordinateur,15,avion,donc,informatique,15,avion
connexion,15,ordinateur,15,avion,donc,connexion,15,avion
processeur,15,ordinateur,15,avion,donc,processeur,15,avion
clavier,15,ordinateur,15,avion,donc,clavier,15,avion
logiciel,15,ordinateur,15,avion,donc,logiciel,15,avion
réseau,15,ordinateur,15,avion,donc,réseau,15,avion
erreur,15,ordinateur,15,avion,donc,erreur,15,avion
virus,15,ordinateur,15,avion,donc,virus,15,avion
souris,15,ordinateur,15,avion,donc,souris,15,avion
photo,15,ordinateur,15,avion,donc,photo,15,avion
écran,15,ordinateur,15,avion,donc,écran,15,avion
jeu,15,ordinateur,15,avion,donc,jeu,15,avion
"carte graphique",15,ordinateur,15,avion,donc,"carte graphique",15,avion
"carte mère",15,ordinateur,15,avion,donc,"carte mère",15,avion
astuce,15,ordinateur,15,avion,donc,astuce,15,avion
mulot,15,ordinateur,15,avion,donc,mulot,15,avion
"disque dur",15,ordinateur,15,avion,donc,"disque dur",15,avion
"petit mot",15,ordinateur,15,avion,donc,"petit mot",15,avion
bogue,15,ordinateur,15,avion,donc,bogue,15,avion
"pièce jointe",15,ordinateur,15,avion,donc,"pièce jointe",15,avion
caméra,15,ordinateur,15,avion,donc,caméra,15,avion
ventilateur,15,ordinateur,15,avion,donc,ventilateur,15,avion
plastique,15,ordinateur,15,avion,donc,plastique,15,avion
Linux,15,ordinateur,15,avion,donc,Linux,15,avion
algorithme,15,ordinateur,15,avion,donc,algorithme,15,avion
LibreOffice,15,ordinateur,15,avion,donc,LibreOffice,15,avion
fenêtre,15,ordinateur,15,avion,donc,fenêtre,15,avion
"Netscape Navigator",15,ordinateur,15,avion,donc,"Netscape Navigator",15,avion
Firefox,15,ordinateur,15,avion,donc,Firefox,15,avion
"jeu sérieux",15,ordinateur,15,avion,donc,"jeu sérieux",15,avion
"serious game",15,ordinateur,15,avion,donc,"serious game",15,avion
rage,15,ordinateur,15,avion,donc,rage,15,avion
PJ,15,ordinateur,15,avion,donc,PJ,15,avion
"police judiciaire",15,ordinateur,15,avion,donc,"police judiciaire",15,avion
"virus informatique",15,ordinateur,15,avion,donc,"virus informatique",15,avion
alimentation,15,ordinateur,15,avion,donc,alimentation,15,avion
fils,15,ordinateur,15,avion,donc,fils,15,avion
fichier,15,ordinateur,15,avion,donc,fichier,15,avion
programme,15,ordinateur,15,avion,donc,programme,15,avion
prise,15,ordinateur,15,avion,donc,prise,15,avion
jeux,15,ordinateur,15,avion,donc,jeux,15,avion
"système d'exploitation",15,ordinateur,15,avion,donc,"système d'exploitation",15,avion
octet,15,ordinateur,15,avion,donc,octet,15,avion
kilo-octet,15,ordinateur,15,avion,donc,kilo-octet,15,avion
"mémoire vive",15,ordinateur,15,avion,donc,"mémoire vive",15,avion
lecteur,15,ordinateur,15,avion,donc,lecteur,15,avion
cable,15,ordinateur,15,avion,donc,cable,15,avion
modem,15,ordinateur,15,avion,donc,modem,15,avion
disquette,15,ordinateur,15,avion,donc,disquette,15,avion
"carte son",15,ordinateur,15,avion,donc,"carte son",15,avion
RAM,15,ordinateur,15,avion,donc,RAM,15,avion
carte,15,ordinateur,15,avion,donc,carte,15,avion
QuickTime,15,ordinateur,15,avion,donc,QuickTime,15,avion
Safari,15,ordinateur,15,avion,donc,Safari,15,avion
Aperture,15,ordinateur,15,avion,donc,Aperture,15,avion
AppleWorks,15,ordinateur,15,avion,donc,AppleWorks,15,avion
"FileMaker Pro",15,ordinateur,15,avion,donc,"FileMaker Pro",15,avion
FileMerge,15,ordinateur,15,avion,donc,FileMerge,15,avion
HyperCard,15,ordinateur,15,avion,donc,HyperCard,15,avion
iCal,15,ordinateur,15,avion,donc,iCal,15,avion
iChat,15,ordinateur,15,avion,donc,iChat,15,avion
"Logic Pro",15,ordinateur,15,avion,donc,"Logic Pro",15,avion
SimpleText,15,ordinateur,15,avion,donc,SimpleText,15,avion
"Soundtrack Pro",15,ordinateur,15,avion,donc,"Soundtrack Pro",15,avion
TextEdit,15,ordinateur,15,avion,donc,TextEdit,15,avion
WebCore,15,ordinateur,15,avion,donc,WebCore,15,avion
WebObjects,15,ordinateur,15,avion,donc,WebObjects,15,avion
Xcode,15,ordinateur,15,avion,donc,Xcode,15,avion
"navigateur Web",15,ordinateur,15,avion,donc,"navigateur Web",15,avion
"Internet Explorer",15,ordinateur,15,avion,donc,"Internet Explorer",15,avion
XPress,15,ordinateur,15,avion,donc,XPress,15,avion
Cordial,15,ordinateur,15,avion,donc,Cordial,15,avion
"navigateur web",15,ordinateur,15,avion,donc,"navigateur web",15,avion
Mozilla,15,ordinateur,15,avion,donc,Mozilla,15,avion
eMule,15,ordinateur,15,avion,donc,eMule,15,avion
Messenger,15,ordinateur,15,avion,donc,Messenger,15,avion
Adium,15,ordinateur,15,avion,donc,Adium,15,avion
iTunes,15,ordinateur,15,avion,donc,iTunes,15,avion
ASP,15,ordinateur,15,avion,donc,ASP,15,avion
"logiciel propriétaire",15,ordinateur,15,avion,donc,"logiciel propriétaire",15,avion
Vocaloid,15,ordinateur,15,avion,donc,Vocaloid,15,avion
spyware,15,ordinateur,15,avion,donc,spyware,15,avion
Skype,15,ordinateur,15,avion,donc,Skype,15,avion
Outlook,15,ordinateur,15,avion,donc,Outlook,15,avion
Thunderbird,15,ordinateur,15,avion,donc,Thunderbird,15,avion
"client de messagerie",15,ordinateur,15,avion,donc,"client de messagerie",15,avion
"logiciel libre",15,ordinateur,15,avion,donc,"logiciel libre",15,avion
"open office",15,ordinateur,15,avion,donc,"open office",15,avion
"détecteur de plagiat",15,ordinateur,15,avion,donc,"détecteur de plagiat",15,avion
