term_1,relation_type,term_2,relation_type,term_2,donc,term_1,relation_type,term_2
rhinorrhée,42,maladie,42,trématode,donc,rhinorrhée,42,trématode
docteur,42,maladie,42,trématode,donc,docteur,42,trématode
ronflement,42,maladie,42,trématode,donc,ronflement,42,trématode
"se donner la mort",42,maladie,42,trématode,donc,"se donner la mort",42,trématode
"n'avoir que la peau sur les os",42,maladie,42,trématode,donc,"n'avoir que la peau sur les os",42,trématode
"sucrer les fraises",42,maladie,42,trématode,donc,"sucrer les fraises",42,trématode
"manquer à l'appel",42,maladie,42,trématode,donc,"manquer à l'appel",42,trématode
analyses,42,maladie,42,trématode,donc,analyses,42,trématode
"rester couché",42,maladie,42,trématode,donc,"rester couché",42,trématode
"avoir mal au crâne",42,maladie,42,trématode,donc,"avoir mal au crâne",42,trématode
"fin de vie",42,maladie,42,trématode,donc,"fin de vie",42,trématode
"trou de mémoire",42,maladie,42,trématode,donc,"trou de mémoire",42,trématode
"se tordre de douleur",42,maladie,42,trématode,donc,"se tordre de douleur",42,trématode
"avoir de la fièvre",42,maladie,42,trématode,donc,"avoir de la fièvre",42,trématode
"avoir le vertige",42,maladie,42,trématode,donc,"avoir le vertige",42,trématode
"grosse sieste",42,maladie,42,trématode,donc,"grosse sieste",42,trématode
"être en vrac",42,maladie,42,trématode,donc,"être en vrac",42,trématode
"maux de ventre",42,maladie,42,trématode,donc,"maux de ventre",42,trématode
folie,42,maladie,42,trématode,donc,folie,42,trématode
"trouble du langage",42,maladie,42,trématode,donc,"trouble du langage",42,trématode
médecine,42,maladie,42,trématode,donc,médecine,42,trématode
pandiculation,42,maladie,42,trématode,donc,pandiculation,42,trématode
absence,42,maladie,42,trématode,donc,absence,42,trématode
pleurer,42,maladie,42,trématode,donc,pleurer,42,trématode
"douleur physique",42,maladie,42,trématode,donc,"douleur physique",42,trématode
peur,42,maladie,42,trématode,donc,peur,42,trématode
"être pris de vertige",42,maladie,42,trématode,donc,"être pris de vertige",42,trématode
"se coucher tôt",42,maladie,42,trématode,donc,"se coucher tôt",42,trématode
"mauvaise humeur",42,maladie,42,trématode,donc,"mauvaise humeur",42,trématode
hypophagie,42,maladie,42,trématode,donc,hypophagie,42,trématode
bébé-médicament,42,maladie,42,trématode,donc,bébé-médicament,42,trématode
"éviction alimentaire",42,maladie,42,trématode,donc,"éviction alimentaire",42,trématode
"rester au lit",42,maladie,42,trématode,donc,"rester au lit",42,trématode
"cloué au lit",42,maladie,42,trématode,donc,"cloué au lit",42,trématode
s'effeuiller,42,maladie,42,trématode,donc,s'effeuiller,42,trématode
amaigrissement,42,maladie,42,trématode,donc,amaigrissement,42,trématode
"bander comme un foulard",42,maladie,42,trématode,donc,"bander comme un foulard",42,trématode
"thérapie familiale",42,maladie,42,trématode,donc,"thérapie familiale",42,trématode
"aller à Lourdes",42,maladie,42,trématode,donc,"aller à Lourdes",42,trématode
prier,42,maladie,42,trématode,donc,prier,42,trématode
polythérapie,42,maladie,42,trématode,donc,polythérapie,42,trématode
"anti-inflammatoire non stéroïdien",42,maladie,42,trématode,donc,"anti-inflammatoire non stéroïdien",42,trématode
"être long à la détente",42,maladie,42,trématode,donc,"être long à la détente",42,trématode
partir,42,maladie,42,trématode,donc,partir,42,trématode
"essai thérapeutique",42,maladie,42,trématode,donc,"essai thérapeutique",42,trématode
"brûlant de fièvre",42,maladie,42,trématode,donc,"brûlant de fièvre",42,trématode
"prendre sa température",42,maladie,42,trématode,donc,"prendre sa température",42,trématode
"sans vigueur",42,maladie,42,trématode,donc,"sans vigueur",42,trématode
"faire un malaise",42,maladie,42,trématode,donc,"faire un malaise",42,trématode
"adulte handicapé",42,maladie,42,trématode,donc,"adulte handicapé",42,trématode
soigner,42,maladie,42,trématode,donc,soigner,42,trématode
"avoir la tête dans le cul",42,maladie,42,trématode,donc,"avoir la tête dans le cul",42,trématode
"être paralysé",42,maladie,42,trématode,donc,"être paralysé",42,trématode
"être dans le besoin",42,maladie,42,trématode,donc,"être dans le besoin",42,trématode
AINS,42,maladie,42,trématode,donc,AINS,42,trématode
"crise d'angoisse",42,maladie,42,trématode,donc,"crise d'angoisse",42,trématode
"cracher du sang",42,maladie,42,trématode,donc,"cracher du sang",42,trématode
"appeler le docteur",42,maladie,42,trématode,donc,"appeler le docteur",42,trématode
"mal à la gorge",42,maladie,42,trématode,donc,"mal à la gorge",42,trématode
"avoir des séquelles",42,maladie,42,trématode,donc,"avoir des séquelles",42,trématode
séquelles,42,maladie,42,trématode,donc,séquelles,42,trématode
faiblarde,42,maladie,42,trématode,donc,faiblarde,42,trématode
tristesse,42,maladie,42,trématode,donc,tristesse,42,trématode
"intervention chirurgicale",42,maladie,42,trématode,donc,"intervention chirurgicale",42,trématode
clinique,42,maladie,42,trématode,donc,clinique,42,trématode
"être déshydraté",42,maladie,42,trématode,donc,"être déshydraté",42,trématode
insomnie,42,maladie,42,trématode,donc,insomnie,42,trématode
refuser,42,maladie,42,trématode,donc,refuser,42,trématode
"blessure grave",42,maladie,42,trématode,donc,"blessure grave",42,trématode
parano,42,maladie,42,trématode,donc,parano,42,trématode
"manquer d'eau",42,maladie,42,trématode,donc,"manquer d'eau",42,trématode
"n'avoir que la peau et les os",42,maladie,42,trématode,donc,"n'avoir que la peau et les os",42,trématode
Chirurgie,42,maladie,42,trématode,donc,Chirurgie,42,trématode
Médecine,42,maladie,42,trématode,donc,Médecine,42,trématode
"avoir des frissons",42,maladie,42,trématode,donc,"avoir des frissons",42,trématode
"avoir soif",42,maladie,42,trématode,donc,"avoir soif",42,trématode
"rester au pieu",42,maladie,42,trématode,donc,"rester au pieu",42,trématode
diagnostic,42,maladie,42,trématode,donc,diagnostic,42,trématode
plaie,42,maladie,42,trématode,donc,plaie,42,trématode
"se faire opérer",42,maladie,42,trématode,donc,"se faire opérer",42,trématode
douleurs,42,maladie,42,trématode,donc,douleurs,42,trématode
anémie,42,maladie,42,trématode,donc,anémie,42,trématode
intervention,42,maladie,42,trématode,donc,intervention,42,trématode
soins,42,maladie,42,trématode,donc,soins,42,trématode
examen,42,maladie,42,trématode,donc,examen,42,trématode
dépression,42,maladie,42,trématode,donc,dépression,42,trématode
"se reposer",42,maladie,42,trématode,donc,"se reposer",42,trématode
"arrêt de travail",42,maladie,42,trématode,donc,"arrêt de travail",42,trématode
traitement,42,maladie,42,trématode,donc,traitement,42,trématode
décès,42,maladie,42,trématode,donc,décès,42,trématode
éruption,42,maladie,42,trématode,donc,éruption,42,trématode
consultation,42,maladie,42,trématode,donc,consultation,42,trématode
"avoir mal",42,maladie,42,trématode,donc,"avoir mal",42,trématode
propagation,42,maladie,42,trématode,donc,propagation,42,trématode
hôpital,42,maladie,42,trématode,donc,hôpital,42,trématode
consulter,42,maladie,42,trématode,donc,consulter,42,trématode
guérir,42,maladie,42,trématode,donc,guérir,42,trématode
opérer,42,maladie,42,trématode,donc,opérer,42,trématode
opération,42,maladie,42,trématode,donc,opération,42,trématode
"se soigner",42,maladie,42,trématode,donc,"se soigner",42,trématode
"arrêt maladie",42,maladie,42,trématode,donc,"arrêt maladie",42,trématode
handicap,42,maladie,42,trématode,donc,handicap,42,trématode
malade,42,maladie,42,trématode,donc,malade,42,trématode
boutons,42,maladie,42,trématode,donc,boutons,42,trématode
soin,42,maladie,42,trématode,donc,soin,42,trématode
convalescence,42,maladie,42,trématode,donc,convalescence,42,trématode
souffrance,42,maladie,42,trématode,donc,souffrance,42,trématode
souffrir,42,maladie,42,trématode,donc,souffrir,42,trématode
guérison,42,maladie,42,trématode,donc,guérison,42,trématode
hospitalisation,42,maladie,42,trématode,donc,hospitalisation,42,trématode
fièvre,42,maladie,42,trématode,donc,fièvre,42,trématode
"congé maladie",42,maladie,42,trématode,donc,"congé maladie",42,trématode
diagnostique,42,maladie,42,trématode,donc,diagnostique,42,trématode
hosto,42,maladie,42,trématode,donc,hosto,42,trématode
"quitter le domicile conjugal",42,maladie,42,trématode,donc,"quitter le domicile conjugal",42,trématode
"être mort de fatigue",42,maladie,42,trématode,donc,"être mort de fatigue",42,trématode
"se gratter",42,maladie,42,trématode,donc,"se gratter",42,trématode
cadeau,42,maladie,42,trématode,donc,cadeau,42,trématode
migraine,42,maladie,42,trématode,donc,migraine,42,trématode
"être dans le noir",42,maladie,42,trématode,donc,"être dans le noir",42,trématode
angoisse,42,maladie,42,trématode,donc,angoisse,42,trématode
arrêt,42,maladie,42,trématode,donc,arrêt,42,trématode
"Mathieu Lafourcade",42,maladie,42,trématode,donc,"Mathieu Lafourcade",42,trématode
maigrir,42,maladie,42,trématode,donc,maigrir,42,trématode
"avoir des nausées",42,maladie,42,trématode,donc,"avoir des nausées",42,trématode
AT,42,maladie,42,trématode,donc,AT,42,trématode
"anti-inflammatoire non-stéroïdien",42,maladie,42,trématode,donc,"anti-inflammatoire non-stéroïdien",42,trématode
anhémie,42,maladie,42,trématode,donc,anhémie,42,trématode
"avoir la gueule dans le cul",42,maladie,42,trématode,donc,"avoir la gueule dans le cul",42,trématode
"colique néphrétique",42,maladie,42,trématode,donc,"colique néphrétique",42,trématode
paralysie,42,maladie,42,trématode,donc,paralysie,42,trématode
prostration,42,maladie,42,trématode,donc,prostration,42,trématode
convulsion,42,maladie,42,trématode,donc,convulsion,42,trématode
"ne pas pouvoir dormir",42,maladie,42,trématode,donc,"ne pas pouvoir dormir",42,trématode
anæmie,42,maladie,42,trématode,donc,anæmie,42,trématode
hospital,42,maladie,42,trématode,donc,hospital,42,trématode
ordonnance,42,maladie,42,trématode,donc,ordonnance,42,trématode
peine,42,maladie,42,trématode,donc,peine,42,trématode
"se déchausser",42,maladie,42,trématode,donc,"se déchausser",42,trématode
"se faire arrêter",42,maladie,42,trématode,donc,"se faire arrêter",42,trématode
sueur,42,maladie,42,trématode,donc,sueur,42,trématode
paranoïa,42,maladie,42,trématode,donc,paranoïa,42,trématode
chômage,42,maladie,42,trématode,donc,chômage,42,trématode
coucher,42,maladie,42,trématode,donc,coucher,42,trématode
prescrire,42,maladie,42,trématode,donc,prescrire,42,trématode
"remède de cheval",42,maladie,42,trématode,donc,"remède de cheval",42,trématode
agonie,42,maladie,42,trématode,donc,agonie,42,trématode
"être de mauvais poil",42,maladie,42,trématode,donc,"être de mauvais poil",42,trématode
"être alité",42,maladie,42,trématode,donc,"être alité",42,trématode
"saigner du nez",42,maladie,42,trématode,donc,"saigner du nez",42,trématode
pustule,42,maladie,42,trématode,donc,pustule,42,trématode
remède,42,maladie,42,trématode,donc,remède,42,trématode
fumigation,42,maladie,42,trématode,donc,fumigation,42,trématode
"tirer la langue",42,maladie,42,trématode,donc,"tirer la langue",42,trématode
=anemia=,42,maladie,42,trématode,donc,=anemia=,42,trématode
=paranoia=,42,maladie,42,trématode,donc,=paranoia=,42,trématode
"mauvaise santé",42,maladie,42,trématode,donc,"mauvaise santé",42,trématode
affaiblissement,42,maladie,42,trématode,donc,affaiblissement,42,trématode
"mourir de maladie",42,maladie,42,trématode,donc,"mourir de maladie",42,trématode
=anaemia=,42,maladie,42,trématode,donc,=anaemia=,42,trématode
=medicament=,42,maladie,42,trématode,donc,=medicament=,42,trématode
=pustule=,42,maladie,42,trématode,donc,=pustule=,42,trématode
=prostration=,42,maladie,42,trématode,donc,=prostration=,42,trématode
medicament,42,maladie,42,trématode,donc,medicament,42,trématode
=inhalation=,42,maladie,42,trématode,donc,=inhalation=,42,trématode
=hospital=,42,maladie,42,trématode,donc,=hospital=,42,trématode
=fumigation=,42,maladie,42,trématode,donc,=fumigation=,42,trématode
=diagnostic=,42,maladie,42,trématode,donc,=diagnostic=,42,trématode
=convalescence=,42,maladie,42,trématode,donc,=convalescence=,42,trématode
=consultation=,42,maladie,42,trématode,donc,=consultation=,42,trématode
"=nonsteroidal antiinflammatory drug=",42,maladie,42,trématode,donc,"=nonsteroidal antiinflammatory drug=",42,trématode
"agent anti-inflammatoire non stéroïdien",42,maladie,42,trématode,donc,"agent anti-inflammatoire non stéroïdien",42,trématode
anémié,42,maladie,42,trématode,donc,anémié,42,trématode
=hospitalization=,42,maladie,42,trématode,donc,=hospitalization=,42,trématode
tunnel,42,maladie,42,trématode,donc,tunnel,42,trématode
"ne pas se sentir bien",42,maladie,42,trématode,donc,"ne pas se sentir bien",42,trématode
=diagnosis=,42,maladie,42,trématode,donc,=diagnosis=,42,trématode
=sleeplessness=,42,maladie,42,trématode,donc,=sleeplessness=,42,trématode
=insomnia=,42,maladie,42,trématode,donc,=insomnia=,42,trématode
hyposomnie,42,maladie,42,trématode,donc,hyposomnie,42,trématode
"troubles endormissement et maintien du sommeil",42,maladie,42,trématode,donc,"troubles endormissement et maintien du sommeil",42,trématode
"trouble insomniaque",42,maladie,42,trématode,donc,"trouble insomniaque",42,trématode
agrypnie,42,maladie,42,trématode,donc,agrypnie,42,trématode
"trouble endormissement et maintien du sommeil",42,maladie,42,trématode,donc,"trouble endormissement et maintien du sommeil",42,trématode
"manque de sommeil",42,maladie,42,trématode,donc,"manque de sommeil",42,trématode
Médecine,42,maladie,42,trématode,donc,Médecine,42,trématode
"Mathieu Lafourcade",42,maladie,42,trématode,donc,"Mathieu Lafourcade",42,trématode
médecine,42,maladie,42,"petite douve du foie",donc,médecine,42,"petite douve du foie"
inhalation,42,maladie,42,"petite douve du foie",donc,inhalation,42,"petite douve du foie"
chirurgie,42,maladie,42,"petite douve du foie",donc,chirurgie,42,"petite douve du foie"
fatigue,42,maladie,42,"petite douve du foie",donc,fatigue,42,"petite douve du foie"
médicament,42,maladie,42,"petite douve du foie",donc,médicament,42,"petite douve du foie"
mort,42,maladie,42,"petite douve du foie",donc,mort,42,"petite douve du foie"
médecin,42,maladie,42,"petite douve du foie",donc,médecin,42,"petite douve du foie"
douleur,42,maladie,42,"petite douve du foie",donc,douleur,42,"petite douve du foie"
absent,42,maladie,42,"petite douve du foie",donc,absent,42,"petite douve du foie"
bouton,42,maladie,42,"petite douve du foie",donc,bouton,42,"petite douve du foie"
verte,42,maladie,42,"petite douve du foie",donc,verte,42,"petite douve du foie"
nausée,42,maladie,42,"petite douve du foie",donc,nausée,42,"petite douve du foie"
inquiétude,42,maladie,42,"petite douve du foie",donc,inquiétude,42,"petite douve du foie"
patraque,42,maladie,42,"petite douve du foie",donc,patraque,42,"petite douve du foie"
mince,42,maladie,42,"petite douve du foie",donc,mince,42,"petite douve du foie"
déprime,42,maladie,42,"petite douve du foie",donc,déprime,42,"petite douve du foie"
fou,42,maladie,42,"petite douve du foie",donc,fou,42,"petite douve du foie"
"être à l'ouest",42,maladie,42,"petite douve du foie",donc,"être à l'ouest",42,"petite douve du foie"
repos,42,maladie,42,"petite douve du foie",donc,repos,42,"petite douve du foie"
frissonner,42,maladie,42,"petite douve du foie",donc,frissonner,42,"petite douve du foie"
mourir,42,maladie,42,"petite douve du foie",donc,mourir,42,"petite douve du foie"
"éclater en sanglots",42,maladie,42,"petite douve du foie",donc,"éclater en sanglots",42,"petite douve du foie"
"être cloué au lit",42,maladie,42,"petite douve du foie",donc,"être cloué au lit",42,"petite douve du foie"
rhinorrhée,42,maladie,42,"petite douve du foie",donc,rhinorrhée,42,"petite douve du foie"
docteur,42,maladie,42,"petite douve du foie",donc,docteur,42,"petite douve du foie"
ronflement,42,maladie,42,"petite douve du foie",donc,ronflement,42,"petite douve du foie"
"se donner la mort",42,maladie,42,"petite douve du foie",donc,"se donner la mort",42,"petite douve du foie"
"n'avoir que la peau sur les os",42,maladie,42,"petite douve du foie",donc,"n'avoir que la peau sur les os",42,"petite douve du foie"
"sucrer les fraises",42,maladie,42,"petite douve du foie",donc,"sucrer les fraises",42,"petite douve du foie"
"manquer à l'appel",42,maladie,42,"petite douve du foie",donc,"manquer à l'appel",42,"petite douve du foie"
analyses,42,maladie,42,"petite douve du foie",donc,analyses,42,"petite douve du foie"
"rester couché",42,maladie,42,"petite douve du foie",donc,"rester couché",42,"petite douve du foie"
"avoir mal au crâne",42,maladie,42,"petite douve du foie",donc,"avoir mal au crâne",42,"petite douve du foie"
"fin de vie",42,maladie,42,"petite douve du foie",donc,"fin de vie",42,"petite douve du foie"
"trou de mémoire",42,maladie,42,"petite douve du foie",donc,"trou de mémoire",42,"petite douve du foie"
